cx,ticker,bid,ask,ts
UN,ALO,197.75,229.25,1761416200623
UN,AAR,15000.0,15425.0,1761416200623
UN,LOG,68025.0,68800.0,1761416200623
UN,MFE,47500.5,91650.0,1761416200623
UN,RSI,500.0,966.25,1761416200623
UN,ATA,24866.666666666668,28325.0,1761416200623
UN,FLO,22000.0,30000.0,1761416200623
UN,MGS,184.75,308.5,1761416200623
UN,LU,90100.0,130000.0,1761416200623
UN,BRP,4000.0,5800.0,1761416200623
UN,OFF,84.025,97.7,1761416200623
UN,SIO,100.75,116.5,1761416200623
UN,FIR,,1350000.0,1761416200623
UN,MAI,324.5,352.5,1761416200623
UN,GRN,340.25,354.75,1761416200623
UN,MG,88.925,107.025,1761416200623
UN,APT,12100.0,31000.0,1761416200623
UN,LTA,3692.5,4035.0,1761416200623
UN,HCB,2750000.0,3697500.0,1761416200623
UN,TRS,100000.0,250000.0,1761416200623
UN,MPC,1807.5,2205.0,1761416200623
UN,TIO,196.5,253.75,1761416200623
UN,MCG,33.65,35.4,1761416200623
UN,DEC,16750.0,20375.0,1761416200623
UN,MLI,21666.666666666668,29333.333333333332,1761416200623
UN,MTC,0.5,3030.0,1761416200623
UN,CQM,725000.0,1205000.0,1761416200623
UN,MWF,160.25,409.5,1761416200623
UN,TSH,28125.0,31975.0,1761416200623
UN,WAI,91000.0,95000.0,1761416200623
UN,SCB,,103000.0,1761416200623
UN,LCR,1800.0,4700.0,1761416200623
UN,RCT,750000.0,1200000.0,1761416200623
UN,WM,8500.0,22466.666666666668,1761416200623
UN,BTS,321.5,432.0,1761416200623
UN,MGC,,15250.0,1761416200623
UN,OS,44500.0,48000.0,1761416200623
UN,NS,273.75,308.75,1761416200623
UN,PCB,2350.0,2930.0,1761416200623
UN,SWF,183.75,220.0,1761416200623
UN,IND,3665.0,5260.0,1761416200623
UN,SDR,100000.0,105500.0,1761416200623
UN,HOG,7000.0,9000.0,1761416200623
UN,MUS,267.25,307.5,1761416200623
UN,NF,10400.0,12900.0,1761416200623
UN,RAG,500000.0,725000.0,1761416200623
UN,MFL,199000.0,239250.0,1761416200623
UN,PSM,2182.5,2655.0,1761416200623
UN,RAT,157.25,161.25,1761416200623
UN,RBH,15200.0,17325.0,1761416200623
UN,RCS,160000.0,285000.0,1761416200623
UN,NL,4982.5,6120.0,1761416200623
UN,TRU,440.5,605.5,1761416200623
UN,WCB,433333.3333333333,733750.0,1761416200623
UN,NOZ,10000.0,75000.0,1761416200623
UN,ROM,3950.0,4280.0,1761416200623
UN,SI,1745.0,1875.0,1761416200623
UN,SAR,30750.0,34550.0,1761416200623
UN,RSE,22875.0,26925.0,1761416200623
UN,RSH,24750.0,33600.0,1761416200623
UN,SAL,7350.0,9816.666666666666,1761416200623
UN,AEN,994500.0,,1761416200623
UN,REA,600.0,751.0,1761416200623
UN,SC,718.5,850.0,1761416200623
UN,SEA,84.025,148.0,1761416200623
UN,AFR,19666.666666666668,40000.0,1761416200623
UN,SNM,100000.0,109500.0,1761416200623
UN,SOL,967.5,1395.0,1761416200623
UN,OLF,1133.3333333333333,1933.3333333333333,1761416200623
UN,SRD,74525.0,100000.0,1761416200623
UN,STR,1762.5,2532.5,1761416200623
UN,STS,60000.5,172000.0,1761416200623
UN,SU,120000.0,300000.0,1761416200623
UN,SUD,100250.0,,1761416200623
UN,TC,6583.333333333333,11796.666666666666,1761416200623
UN,SOI,423.6666666666667,585.25,1761416200623
UN,TAC,150000.0,525000.0,1761416200623
UN,TCB,,32500.0,1761416200623
UN,MTP,1450.0,1832.5,1761416200623
UN,CUO,474.5,671.25,1761416200623
UN,TK,30000.0,42500.0,1761416200623
UN,TS,118.75,269.0,1761416200623
UN,THP,4850.0,5260.0,1761416200623
UN,NV2,202000.0,306000.0,1761416200623
UN,TRN,398.25,460.75,1761416200623
UN,UTS,5050.0,6120.0,1761416200623
UN,WAL,3306.6666666666665,6145.0,1761416200623
UN,VIT,500.0,710.0,1761416200623
UN,VSC,,33666.666666666664,1761416200623
UN,W,7702.5,11550.0,1761416200623
UN,WIN,5655.0,6392.5,1761416200623
UN,AIR,200000.0,227750.0,1761416200623
UN,WOR,,154500.0,1761416200623
UN,RG,926.75,1192.5,1761416200623
UN,GNZ,,45000.0,1761416200623
UN,NE,227.0,317.0,1761416200623
UN,LSL,310000.0,474000.0,1761416200623
UN,PG,43.0,47.1,1761416200623
UN,BFP,,20000.0,1761416200623
UN,HAM,1000000.0,,1761416200623
UN,VFT,300000.0,,1761416200623
UN,VOE,3000000.0,,1761416200623
